                         baronBM  baronBMc  baronHR  baronHRc    cplexBM    cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc    mosekBM   mosekBM.2   mosekBMc  mosekBMc.2   mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
exp_random_10_10_5_8         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    45095.0      5643.0     3945.0      6527.0          1.0           1.0          1.0             -           -     519039.0           -       6878.0
exp_random_10_10_5_9         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    25706.0      4422.0     4113.0      8016.0          1.0           1.0          1.0             -           -      65990.0           -       8437.0
exp_random_10_5_10_1         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    11027.0      4242.0     3782.0     16784.0          1.0           1.0          1.0             -           -      37552.0           -       5254.0
exp_random_10_5_10_10        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    32392.0      4276.0     4069.0     18857.0          1.0           1.0          1.0             -           -     134684.0           -      50576.0
exp_random_10_5_10_2         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    17067.0      5824.0     3470.0     21260.0          1.0           1.0          1.0             -           -     157486.0           -      29242.0
exp_random_10_5_10_3         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    20154.0      4493.0     2639.0     15885.0          1.0           1.0          1.0             -           -     223518.0           -       5577.0
exp_random_10_5_10_4         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    25831.0      7273.0     6684.0     20816.0          1.0           1.0          1.0             -           -     135014.0           -       6595.0
exp_random_10_5_10_5         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    11673.0      5848.0     2865.0      7734.0          1.0           1.0          1.0             -           -     371765.0           -       5022.0
exp_random_10_5_10_6         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     8403.0      4483.0      497.0      7947.0          1.0           1.0          1.0             -           -      90960.0           -      27598.0
exp_random_10_5_10_7         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2340.0      2975.0     1064.0      7378.0          1.0           1.0          1.0             -           -      23994.0           -       2393.0
exp_random_10_5_10_8         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    19802.0      5967.0     2953.0     11040.0          1.0           1.0          1.0             -           -      36421.0           -       2447.0
exp_random_10_5_10_9         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     8874.0      3945.0     3013.0     10122.0          1.0           1.0          1.0             -           -    1441079.0           -      13392.0
exp_random_10_5_5_1          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     3721.0      2272.0     2933.0      3112.0            -             -          1.0             -           -            -           -       1542.0
exp_random_10_5_5_10         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2539.0      2802.0     4922.0      7599.0          1.0           1.0          1.0             -           -     934878.0           -      72967.0
exp_random_10_5_5_2          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     6909.0      2965.0     6193.0      3905.0          1.0           1.0          1.0             -           -     241333.0           -      21967.0
exp_random_10_5_5_3          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    13806.0      4979.0     4059.0      4116.0          1.0           1.0          1.0             -           -     147624.0           -      26750.0
exp_random_10_5_5_4          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    17756.0      3393.0     6330.0      7462.0          1.0           1.0          1.0             -           -     190698.0           -      29666.0
exp_random_10_5_5_5          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    14739.0      4033.0     1270.0      2698.0          1.0           1.0          1.0             -           -     317165.0           -       1620.0
exp_random_10_5_5_6          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     4222.0      1951.0     1208.0      3369.0          1.0           1.0          1.0             -           -      31202.0           -       1483.0
exp_random_10_5_5_7          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     6515.0      2506.0     4057.0      5372.0          1.0             -            -             -           -    1488058.0           -            -
exp_random_10_5_5_8          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     6055.0      5155.0     4679.0      6886.0          1.0           1.0          1.0             -           -     257997.0           -      53645.0
exp_random_10_5_5_9          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    11531.0      2597.0     1276.0      3612.0          1.0           1.0          1.0             -           -      33822.0           -       1770.0
exp_random_2_2_2_1           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       88.0        21.0       21.0        32.0          1.0           1.0          1.0             -           -        103.0           -         65.0
exp_random_2_2_2_10          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       41.0        18.0       18.0        24.0          1.0           1.0          1.0             -           -         80.0           -         70.0
exp_random_2_2_2_2           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       22.0        18.0       15.0        25.0          1.0           1.0          1.0             -           -         40.0           -         65.0
exp_random_2_2_2_3           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       41.0        15.0       17.0        23.0          1.0           1.0          1.0             -           -         55.0           -         56.0
exp_random_2_2_2_4           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       33.0        13.0       17.0        15.0          1.0           1.0          1.0             -           -         60.0           -         61.0
exp_random_2_2_2_5           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       35.0        16.0       16.0        15.0          1.0           1.0          1.0             -           -         62.0           -         51.0
exp_random_2_2_2_6           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       81.0        23.0       18.0        39.0          1.0           1.0          1.0             -           -         64.0           -         83.0
exp_random_2_2_2_7           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       36.0        20.0       14.0        39.0          1.0           1.0          1.0             -           -         70.0           -         63.0
exp_random_2_2_2_8           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       42.0         5.0       95.0        16.0          1.0           1.0          1.0             -           -         83.0           -         61.0
