                         baronBM  baronBMc  baronHR  baronHRc  cplexBM  cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc  mosekBM  mosekBM.2  mosekBMc  mosekBMc.2  mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
LogReg_5_20_2_6                -         -        -       1.0        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
LogReg_5_20_2_7                -         -        -       1.0        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
LogReg_5_20_2_8                -         -        -       1.0        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
LogReg_5_20_2_9                -         -        -       1.0        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
kClus_3_20_3_1                 -         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_3_20_3_10                -         -      1.0       1.0        -       1.0         -          -       1.0        1.0        -        1.0         -         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_3_2                 -         -        -       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_3_20_3_3                 -         -      1.0       1.0        -         -         -          -         -          -        -        1.0         -         1.0         -           -            -             -            -             -           -            -           -            -
kClus_3_20_3_4                 -         -        -         -        -         -         -          -         -          -        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_3_20_3_5                 -         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_3_20_3_6                 -         -      1.0       1.0        -       1.0         -          -         -        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_3_20_3_7                 -         -        -         -        -         -         -          -         -          -        -        1.0         -         1.0         -           -            -             -            -             -           -            -           -            -
kClus_3_20_3_8                 -         -      1.0       1.0        -         -         -          -         -        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_3_20_3_9                 -         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_1               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_10              1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0        -        1.0         -         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_2                 -         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_3                 -         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_4               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_5               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_6               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_7               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_8               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_3_20_5_9                 -         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -             -           -            -           -            -
kClus_5_10_3_2                 -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -           1.0           -            -           -            -
kClus_5_10_5_1                 -         -      1.0       1.0        -         -         -          -         -        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_5_10_5_2                 -         -        -         -        -         -         -          -         -          -        -        1.0         -         1.0         -           -            -             -            -             -           -            -           -            -
kClus_5_10_5_3                 -         -        -         -        -         -         -          -         -          -        -        1.0         -         1.0         -           -            -             -            -             -           -            -           -            -
kClus_5_10_5_4                 -         -      1.0       1.0        -         -         -          -         -          -        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_5_10_5_5                 -         -      1.0       1.0        -         -         -          -         -        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_5_10_5_6                 -         -      1.0       1.0        -         -         -          -         -        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_5_10_5_7                 -         -        -       1.0        -         -         -          -         -          -        -        1.0         -         1.0         -           -            -             -            -             -           -            -           -            -
kClus_5_10_5_8                 -         -      1.0       1.0        -         -         -          -         -          -        -        1.0         -         1.0         -           -            -             -            -             -           -            -           -            -
kClus_5_10_5_9                 -         -        -       1.0        -         -         -          -         -          -        -        1.0         -         1.0         -           -            -             -            -             -           -            -           -            -
kClus_5_20_2_1                 -         -      1.0       1.0        -         -         -          -         -        1.0        -        1.0         -         1.0         -         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_2_10              1.0         -      1.0       1.0        -         -         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_2_2                 -         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_2_3               1.0         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_2_4               1.0         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_2_5                 -         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_2_6                 -         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_2_7                 -         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_2_8               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
kClus_5_20_2_9               1.0         -      1.0       1.0        -         -         -          -       1.0        1.0        -        1.0         -         1.0         -         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_1               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_10              1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_2               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_3               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_4               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0        -        1.0         -         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_5               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_6               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_7               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_8               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_3_9               1.0         -      1.0       1.0        -       1.0         -          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_1               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_10              1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_2               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_3               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_4               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_5               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_6               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_7               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_8               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
kClus_5_20_5_9               1.0         -      1.0       1.0        -       1.0       1.0          -       1.0        1.0      1.0        1.0       1.0         1.0       1.0         1.0            -             -            -           1.0           -            -           -            -
socp_random_10_10_10_1         -         -      1.0       1.0        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
socp_random_10_10_10_10        -         -      1.0       1.0        -         -         -          -         -        1.0        -          -         -           -         -         1.0            -             -            -             -           -            -           -            -
socp_random_10_10_10_2         -         -      1.0         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
socp_random_10_10_10_4         -         -      1.0         -        -         -         -          -         -          -        -          -         -           -         -         1.0            -             -            -             -           -            -           -            -
socp_random_10_10_10_5         -         -      1.0       1.0        -         -         -          -         -          -        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
socp_random_10_10_10_6         -         -      1.0         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
socp_random_10_10_10_7         -         -      1.0         -        -         -         -          -         -          -        -        1.0         -         1.0         -         1.0            -             -            -             -           -            -           -            -
socp_random_10_10_10_8         -         -      1.0         -        -         -         -          -         -          -        -        1.0         -         1.0         -           -            -             -            -             -           -            -           -            -
socp_random_10_10_10_9         -         -      1.0         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
socp_random_10_5_10_2          -         -      1.0         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
socp_random_10_5_10_9          -         -      1.0         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -            -
CLay0205                       -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          1.0           1.0          1.0             -           -            -           -            -
CLay0304                       -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          1.0           1.0          1.0           1.0           -            -           -            -
CLay0305                       -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          1.0           1.0          1.0           1.0           -            -           -            -
CLay0405                       -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          1.0           1.0          1.0           1.0           -            -           -            -
